time:timestamp,IncidentActivity_Number,concept:name,Assignment Group,KM number,Interaction ID,case:concept:name
2013-01-10 10:04:04+00:00,001A5590700,Operator Update,TEAM0003,KM0000928,SD0000211,IM0000182
2013-08-07 11:47:19+00:00,001A4988767,Update,TEAM0011,KM0000928,SD0000211,IM0000182
2013-07-25 07:30:04+00:00,001A5112258,Assignment,TEAM0011,KM0000928,SD0000211,IM0000182
2013-08-21 09:05:15+00:00,001A5266244,Operator Update,TEAM0003,KM0000928,SD0000211,IM0000182
2013-07-25 10:30:59+00:00,001A5115924,External Vendor Assignment,TEAM0003,KM0000928,SD0000211,IM0000182
2013-07-25 10:30:59+00:00,001A5115923,Operator Update,TEAM0003,KM0000928,SD0000211,IM0000182
2013-07-25 10:30:59+00:00,001A5115921,Assignment,TEAM0003,KM0000928,SD0000211,IM0000182
2013-07-25 10:30:59+00:00,001A5115922,Status Change,TEAM0003,KM0000928,SD0000211,IM0000182
2013-04-07 11:38:41+00:00,001A4962899,Reassignment,TEAM0003,KM0000928,SD0000211,IM0000182
2013-07-25 07:30:04+00:00,001A5112259,Update,TEAM0011,KM0000928,SD0000211,IM0000182
2013-04-07 08:25:48+00:00,001A4959999,Operator Update,TEAM0003,KM0000928,SD0000211,IM0000182
2013-04-07 11:38:41+00:00,001A4962901,Operator Update,TEAM0003,KM0000928,SD0000211,IM0000182
2013-06-08 12:13:45+00:00,001A5186653,Pending vendor,TEAM0003,KM0000928,SD0000211,IM0000182
2013-04-07 08:25:48+00:00,001A4959998,Assignment,TEAM0003,KM0000928,SD0000211,IM0000182
2013-02-10 08:10:32+00:00,001A5601577,Closed,TEAM0003,KM0000928,SD0000211,IM0000182
2013-02-10 08:10:33+00:00,001A5601578,Caused By CI,TEAM0003,KM0000928,SD0000211,IM0000182
2013-07-25 07:30:04+00:00,001A5112257,Reassignment,TEAM0011,KM0000928,SD0000211,IM0000182
2013-04-07 11:38:41+00:00,001A4962900,Assignment,TEAM0003,KM0000928,SD0000211,IM0000182
2013-08-07 11:47:19+00:00,001A4988766,Assignment,TEAM0011,KM0000928,SD0000211,IM0000182
2013-07-17 14:50:17+00:00,001A5063122,Status Change,TEAM0042,KM0000401,SD0000213,IM0000183
2013-07-17 07:17:24+00:00,001A5056582,Assignment,TEAM0042,KM0000401,SD0000213,IM0000183
2013-08-14 10:35:47+00:00,001A5229053,Reassignment,TEAM0042,KM0000401,SD0000213,IM0000183
2013-07-31 15:00:48+00:00,001A5152867,Update,TEAM0042,KM0000401,SD0000213,IM0000183
2013-07-22 09:39:59+00:00,001A5091728,Status Change,TEAM0042,KM0000401,SD0000213,IM0000183
2013-07-24 05:26:40+00:00,001A5103417,Impact Change,TEAM0042,KM0000401,SD0000213,IM0000183
2013-10-07 14:41:11+00:00,001A5012560,Reassignment,TEAM0003,KM0000401,SD0000213,IM0000183
2013-08-14 10:35:47+00:00,001A5229054,Assignment,TEAM0042,KM0000401,SD0000213,IM0000183
2013-07-16 12:39:43+00:00,001A5051509,Assignment,TEAM0002,KM0000401,SD0000213,IM0000183
2013-07-16 13:46:56+00:00,001A5054203,Assignment,TEAM0003,KM0000401,SD0000213,IM0000183
2013-07-17 07:11:23+00:00,001A5054047,Operator Update,TEAM0003,KM0000401,SD0000213,IM0000183
2013-07-30 08:17:44+00:00,001A5137936,Operator Update,TEAM0042,KM0000401,SD0000213,IM0000183
2013-07-16 13:54:40+00:00,001A5054983,Update,TEAM0042,KM0000401,SD0000213,IM0000183
2013-02-08 11:43:41+00:00,001A5170893,Update,TEAM0042,KM0000401,SD0000213,IM0000183
2013-07-16 13:54:39+00:00,001A5054982,Reassignment,TEAM0042,KM0000401,SD0000213,IM0000183
2013-07-08 14:22:06+00:00,001A5193984,Update,TEAM0042,KM0000401,SD0000213,IM0000183
2013-07-24 05:26:40+00:00,001A5103418,Urgency Change,TEAM0042,KM0000401,SD0000213,IM0000183
2013-04-07 13:32:09+00:00,001A4962395,Update from customer,TEAM0002,KM0000401,SD0000213,IM0000183
2013-04-07 13:27:16+00:00,001A4962388,Open,TEAM0002,KM0000401,SD0000213,IM0000183
2013-07-23 05:46:11+00:00,001A5095257,Operator Update,TEAM0042,KM0000401,SD0000213,IM0000183
2013-04-07 13:30:43+00:00,001A4964753,Assignment,TEAM0003,KM0000401,SD0000213,IM0000183
2013-07-17 07:17:24+00:00,001A5056583,Operator Update,TEAM0042,KM0000401,SD0000213,IM0000183
2013-07-16 13:39:18+00:00,001A5054895,Assignment,TEAM0003,KM0000401,SD0000213,IM0000183
2013-07-18 09:04:43+00:00,001A5067043,Operator Update,TEAM0042,KM0000401,SD0000213,IM0000183
2013-08-14 06:18:34+00:00,001A5227014,Update,TEAM0042,KM0000401,SD0000213,IM0000183
2013-10-07 14:41:11+00:00,001A5012562,Operator Update,TEAM0003,KM0000401,SD0000213,IM0000183
2013-07-16 12:39:43+00:00,001A5051508,Reassignment,TEAM0002,KM0000401,SD0000213,IM0000183
2013-10-07 14:41:11+00:00,001A5012561,Assignment,TEAM0003,KM0000401,SD0000213,IM0000183
2013-08-14 10:35:47+00:00,001A5229055,Update,TEAM0042,KM0000401,SD0000213,IM0000183
2013-06-08 13:42:01+00:00,001A5187744,Update,TEAM0042,KM0000401,SD0000213,IM0000183
2013-07-16 12:39:43+00:00,001A5051510,Update from customer,TEAM0002,KM0000401,SD0000213,IM0000183
2013-07-22 09:39:59+00:00,001A5091729,Operator Update,TEAM0042,KM0000401,SD0000213,IM0000183
2013-07-17 14:50:07+00:00,001A5063121,Operator Update,TEAM0042,KM0000401,SD0000213,IM0000183
2013-07-17 07:11:23+00:00,001A5054046,Reassignment,TEAM0003,KM0000401,SD0000213,IM0000183
2013-07-23 13:29:40+00:00,001A5103032,Operator Update,TEAM0042,KM0000401,SD0000213,IM0000183
2013-07-16 13:46:56+00:00,001A5054204,Operator Update,TEAM0003,KM0000401,SD0000213,IM0000183
2013-01-10 16:25:07+00:00,001A5599792,Update from customer,TEAM0002,KM0000401,SD0000213,IM0000183
2013-01-10 16:28:14+00:00,001A5597875,Closed,TEAM0003,KM0000401,SD0000213,IM0000183
2013-01-10 16:25:07+00:00,001A5599791,Reassignment,TEAM0002,KM0000401,SD0000213,IM0000183
2013-08-14 12:51:15+00:00,001A5230947,Update from customer,TEAM0002,KM0000401,SD0000213,IM0000183
2013-07-16 13:46:56+00:00,001A5054202,Reassignment,TEAM0003,KM0000401,SD0000213,IM0000183
2013-07-22 11:27:16+00:00,001A5091182,Operator Update,TEAM0003,KM0000575,SD0000214,IM0000184
2013-08-07 12:01:36+00:00,001A4988090,Update,TEAM0004,KM0000575,SD0000214,IM0000184
2013-11-09 09:15:16+00:00,001A5446050,Operator Update,TEAM0003,KM0000575,SD0000214,IM0000184
2013-09-27 09:17:42+00:00,001A5563876,Operator Update,TEAM0003,KM0000575,SD0000214,IM0000184
2013-07-22 05:48:49+00:00,001A5086935,Update,TEAM0004,KM0000575,SD0000214,IM0000184
2013-09-24 13:48:06+00:00,001A5540650,Operator Update,TEAM0003,KM0000575,SD0000214,IM0000184
2013-09-24 13:48:06+00:00,001A5540649,Assignment,TEAM0003,KM0000575,SD0000214,IM0000184
2013-11-18 09:24:11+00:00,001A5954911,Closed,TEAM0003,KM0000575,SD0000214,IM0000184
2013-11-18 09:24:11+00:00,001A5954912,Caused By CI,TEAM0003,KM0000575,SD0000214,IM0000184
2013-11-13 09:58:57+00:00,001A5920016,Operator Update,TEAM0003,KM0000575,SD0000214,IM0000184
2013-05-07 11:47:33+00:00,001A4971311,External Vendor Assignment,TEAM0004,KM0000575,SD0000214,IM0000184
2013-05-07 11:47:33+00:00,001A4971313,Urgency Change,TEAM0004,KM0000575,SD0000214,IM0000184
2013-05-07 11:35:05+00:00,001A4971973,Open,TEAM0008,KM0000575,SD0000214,IM0000184
2013-10-29 15:09:55+00:00,001A5811142,Assignment,TEAM0003,KM0000575,SD0000214,IM0000184
2013-05-07 11:47:33+00:00,001A4971310,Status Change,TEAM0004,KM0000575,SD0000214,IM0000184
2013-05-07 11:44:32+00:00,001A4969993,Reassignment,TEAM0003,KM0000575,SD0000214,IM0000184
2013-07-22 05:51:51+00:00,001A5086947,Assignment,TEAM0004,KM0000575,SD0000214,IM0000184
2013-05-07 12:23:05+00:00,001A4971476,Update,TEAM0004,KM0000575,SD0000214,IM0000184
2013-07-22 05:51:51+00:00,001A5086946,Reassignment,TEAM0004,KM0000575,SD0000214,IM0000184
2013-08-22 07:32:19+00:00,001A5270671,Operator Update,TEAM0004,KM0000575,SD0000214,IM0000184
2013-12-08 11:06:49+00:00,001A5214643,Operator Update,TEAM0003,KM0000575,SD0000214,IM0000184
2013-05-07 11:47:33+00:00,001A4971312,Impact Change,TEAM0004,KM0000575,SD0000214,IM0000184
2013-08-07 05:10:28+00:00,001A4984500,Update,TEAM0004,KM0000575,SD0000214,IM0000184
2013-05-07 11:44:32+00:00,001A4969994,Assignment,TEAM0003,KM0000575,SD0000214,IM0000184
2013-05-07 11:48:07+00:00,001A4971319,Status Change,TEAM0004,KM0000575,SD0000214,IM0000184
2013-07-22 07:09:37+00:00,001A5088055,Assignment,TEAM0003,KM0000575,SD0000214,IM0000184
2013-08-13 08:10:40+00:00,001A5219577,Assignment,TEAM0003,KM0000575,SD0000214,IM0000184
2013-08-07 07:16:49+00:00,001A4974865,Status Change,TEAM0023,KM0000575,SD0000215,IM0000185
2013-05-08 12:33:38+00:00,001A5178756,External Vendor Assignment,TEAM0003,KM0000575,SD0000215,IM0000185
2013-08-07 09:58:00+00:00,001A4987796,Operator Update,TEAM0003,KM0000575,SD0000215,IM0000185
2013-05-08 10:06:48+00:00,001A5179164,Operator Update,TEAM0003,KM0000575,SD0000215,IM0000185
2013-05-08 12:33:37+00:00,001A5178755,Status Change,TEAM0003,KM0000575,SD0000215,IM0000185
2013-04-12 14:18:57+00:00,001A6102145,Status Change,TEAM0003,KM0000575,SD0000215,IM0000185
2013-04-12 14:18:57+00:00,001A6102144,Assignment,TEAM0003,KM0000575,SD0000215,IM0000185
2013-04-12 14:25:52+00:00,001A6102161,Caused By CI,TEAM0003,KM0000575,SD0000215,IM0000185
2013-04-12 14:25:52+00:00,001A6102160,Closed,TEAM0003,KM0000575,SD0000215,IM0000185
2013-04-12 14:18:57+00:00,001A6102146,Operator Update,TEAM0003,KM0000575,SD0000215,IM0000185
2013-08-07 07:13:59+00:00,001A4984803,Open,TEAM0008,KM0000575,SD0000215,IM0000185
2013-08-07 07:16:38+00:00,001A4974863,Assignment,TEAM0023,KM0000575,SD0000215,IM0000185
2013-12-07 08:53:21+00:00,001A5026097,Reassignment,TEAM0003,KM0000575,SD0000216,IM0000186
2013-08-13 08:10:33+00:00,001A5219576,Assignment,TEAM0003,KM0000575,SD0000216,IM0000186
2013-12-07 08:53:21+00:00,001A5026098,Assignment,TEAM0003,KM0000575,SD0000216,IM0000186
2013-11-09 08:25:21+00:00,001A5445929,Pending vendor,TEAM0003,KM0000575,SD0000216,IM0000186
2013-07-22 05:50:24+00:00,001A5086938,Assignment,TEAM0004,KM0000575,SD0000216,IM0000186
2013-11-18 09:13:16+00:00,001A5947636,Caused By CI,TEAM0003,KM0000575,SD0000216,IM0000186
2013-11-18 09:13:16+00:00,001A5947635,Closed,TEAM0003,KM0000575,SD0000216,IM0000186
2013-07-30 12:16:35+00:00,001A5142958,Communication with customer,TEAM0008,KM0000575,SD0000216,IM0000186
2013-12-07 10:30:06+00:00,001A5028524,Status Change,TEAM0004,KM0000575,SD0000216,IM0000186
2013-08-07 08:07:44+00:00,001A4985415,Assignment,TEAM0023,KM0000575,SD0000216,IM0000186
2013-09-24 13:49:21+00:00,001A5540653,Pending vendor,TEAM0003,KM0000575,SD0000216,IM0000186
2013-11-13 10:06:24+00:00,001A5920040,Operator Update,TEAM0003,KM0000575,SD0000216,IM0000186
2013-07-15 12:40:14+00:00,001A5042639,Urgency Change,TEAM0004,KM0000575,SD0000216,IM0000186
2013-09-09 08:08:40+00:00,001A5418068,External Vendor Assignment,TEAM0003,KM0000575,SD0000216,IM0000186
2013-09-09 08:08:40+00:00,001A5418067,Pending vendor,TEAM0003,KM0000575,SD0000216,IM0000186
2013-09-09 08:08:40+00:00,001A5418066,Status Change,TEAM0003,KM0000575,SD0000216,IM0000186
2013-07-22 05:50:24+00:00,001A5086939,Update,TEAM0004,KM0000575,SD0000216,IM0000186
2013-07-22 11:17:42+00:00,001A5091166,Operator Update,TEAM0003,KM0000575,SD0000216,IM0000186
2013-08-07 08:00:56+00:00,001A4982805,Assignment,TEAM0003,KM0000575,SD0000216,IM0000186
2013-12-07 10:30:22+00:00,001A5028525,Impact Change,TEAM0004,KM0000575,SD0000216,IM0000186
2013-07-22 07:09:53+00:00,001A5088056,Assignment,TEAM0003,KM0000575,SD0000216,IM0000186
2013-08-07 07:43:01+00:00,001A4982757,Open,TEAM0008,KM0000575,SD0000216,IM0000186
2013-12-07 11:09:15+00:00,001A5028605,Urgency Change,TEAM0004,KM0000575,SD0000216,IM0000186
2013-08-07 08:00:56+00:00,001A4982806,Status Change,TEAM0003,KM0000575,SD0000216,IM0000186
2013-07-22 05:50:24+00:00,001A5086937,Reassignment,TEAM0004,KM0000575,SD0000216,IM0000186
2013-07-30 13:15:18+00:00,001A5142757,Operator Update,TEAM0003,KM0000575,SD0000216,IM0000186
2013-07-15 12:40:14+00:00,001A5042638,Impact Change,TEAM0004,KM0000575,SD0000216,IM0000186
2013-06-08 07:57:06+00:00,001A5184546,Assignment,TEAM0017,KM0000592,SD0000217,IM0000187
2013-12-08 10:58:23+00:00,001A5214629,Reassignment,TEAM0017,KM0000592,SD0000217,IM0000187
2013-07-26 09:27:21+00:00,001A5121016,Operator Update,TEAM0015,KM0000592,SD0000217,IM0000187
2013-08-13 09:09:05+00:00,001A5222921,Assignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-05-08 10:33:16+00:00,001A5178422,Operator Update,TEAM0025,KM0000592,SD0000217,IM0000187
2013-05-08 13:04:45+00:00,001A5179665,Reassignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-05-08 12:22:35+00:00,001A5177171,Assignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-05-08 10:33:16+00:00,001A5178421,Reassignment,TEAM0025,KM0000592,SD0000217,IM0000187
2013-07-24 05:55:21+00:00,001A5103455,Assignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-08-07 10:46:34+00:00,001A4986604,Status Change,TEAM0015,KM0000592,SD0000217,IM0000187
2013-06-08 07:59:43+00:00,001A5184552,Assignment,TEAM0017,KM0000592,SD0000217,IM0000187
2013-12-08 10:58:23+00:00,001A5214630,Assignment,TEAM0017,KM0000592,SD0000217,IM0000187
2013-10-18 13:30:15+00:00,001A5717160,Closed,TEAM0014,KM0000592,SD0000217,IM0000187
2013-10-18 13:30:15+00:00,001A5717161,Caused By CI,TEAM0014,KM0000592,SD0000217,IM0000187
2013-12-08 12:24:04+00:00,001A5215460,Assignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-05-08 13:16:14+00:00,001A5181310,Assignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-10-14 12:17:46+00:00,001A5682738,Update,TEAM0014,KM0000592,SD0000217,IM0000187
2013-12-08 10:58:23+00:00,001A5214631,Update,TEAM0017,KM0000592,SD0000217,IM0000187
2013-05-08 13:11:34+00:00,001A5180496,Reassignment,TEAM0025,KM0000592,SD0000217,IM0000187
2013-12-08 11:17:25+00:00,001A5215281,Assignment,TEAM9999,KM0000592,SD0000217,IM0000187
2013-05-08 10:16:13+00:00,001A5176911,Operator Update,TEAM0015,KM0000592,SD0000217,IM0000187
2013-06-08 07:47:21+00:00,001A5184516,Assignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-05-08 10:16:13+00:00,001A5176910,Assignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-12-07 13:55:38+00:00,001A5025930,Assignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-06-08 07:47:21+00:00,001A5184517,Operator Update,TEAM0015,KM0000592,SD0000217,IM0000187
2013-05-08 13:04:46+00:00,001A5179667,Operator Update,TEAM0015,KM0000592,SD0000217,IM0000187
2013-06-08 07:42:18+00:00,001A5181807,Assignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-07-26 09:14:32+00:00,001A5120978,Assignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-07-22 06:42:27+00:00,001A5087991,Operator Update,TEAM0015,KM0000592,SD0000217,IM0000187
2013-05-08 13:04:45+00:00,001A5179666,Assignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-10-15 15:32:46+00:00,001A5695252,Operator Update,TEAM0015,KM0000592,SD0000217,IM0000187
2013-10-15 15:32:46+00:00,001A5695250,Reassignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-10-15 15:40:39+00:00,001A5695264,Assignment,TEAM0014,KM0000592,SD0000217,IM0000187
2013-10-15 15:32:46+00:00,001A5695251,Assignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-05-08 09:11:30+00:00,001A5178249,Assignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-10-07 14:32:47+00:00,001A5011744,Operator Update,TEAM0015,KM0000592,SD0000217,IM0000187
2013-10-15 09:48:26+00:00,001A5689887,Operator Update,TEAM0015,KM0000592,SD0000217,IM0000187
2013-05-08 09:11:30+00:00,001A5178250,Operator Update,TEAM0015,KM0000592,SD0000217,IM0000187
2013-07-26 09:14:32+00:00,001A5120979,Operator Update,TEAM0015,KM0000592,SD0000217,IM0000187
2013-08-07 10:12:05+00:00,001A4988540,Assignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-06-08 07:47:21+00:00,001A5184515,Reassignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-07-24 05:55:21+00:00,001A5103456,Operator Update,TEAM0015,KM0000592,SD0000217,IM0000187
2013-10-07 14:32:47+00:00,001A5011743,Assignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-07-26 09:27:20+00:00,001A5121015,Assignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-12-07 13:55:38+00:00,001A5025931,Update,TEAM0015,KM0000592,SD0000217,IM0000187
2013-05-08 13:11:34+00:00,001A5180497,Operator Update,TEAM0025,KM0000592,SD0000217,IM0000187
2013-05-08 10:16:13+00:00,001A5176909,Reassignment,TEAM0015,KM0000592,SD0000217,IM0000187
2013-08-07 09:29:52+00:00,001A4983642,Open,TEAM0017,KM0000592,SD0000217,IM0000187
2013-08-07 13:58:09+00:00,001A4989223,Assignment,TEAM0025,KM0000655,SD0000218,IM0000188
2013-07-26 15:28:17+00:00,001A5124426,Operator Update,TEAM0074,KM0000655,SD0000218,IM0000188
2013-09-10 08:56:57+00:00,001A5649402,Operator Update,TEAM0074,KM0000655,SD0000218,IM0000188
2013-08-14 12:54:37+00:00,001A5230958,Operator Update,TEAM0074,KM0000655,SD0000218,IM0000188
2013-08-20 09:46:40+00:00,001A5260783,Operator Update,TEAM0074,KM0000655,SD0000218,IM0000188
2013-09-07 14:42:15+00:00,001A5002205,Update,TEAM0075,KM0000655,SD0000218,IM0000188
2013-10-07 05:09:38+00:00,001A5002473,Status Change,TEAM0074,KM0000655,SD0000218,IM0000188
2013-09-27 22:20:00+00:00,001A5569916,Operator Update,TEAM0074,KM0000655,SD0000218,IM0000188
2013-10-07 13:16:53+00:00,001A5009036,Assignment,TEAM0076,KM0000655,SD0000218,IM0000188
2013-05-09 12:40:59+00:00,001A5381571,Operator Update,TEAM0074,KM0000655,SD0000218,IM0000188
2013-05-09 12:42:31+00:00,001A5381574,Communication with customer,TEAM0074,KM0000655,SD0000218,IM0000188
2013-10-07 11:45:14+00:00,001A5008786,Operator Update,TEAM0076,KM0000655,SD0000218,IM0000188
2013-10-07 14:44:34+00:00,001A5010565,Reassignment,TEAM0075,KM0000655,SD0000218,IM0000188
2013-11-07 06:59:46+00:00,001A5012941,Reassignment,TEAM0077,KM0000655,SD0000218,IM0000188
2013-11-07 08:02:22+00:00,001A5016682,Operator Update,TEAM0075,KM0000655,SD0000218,IM0000188
2013-10-07 14:44:34+00:00,001A5010566,Operator Update,TEAM0075,KM0000655,SD0000218,IM0000188
2013-09-07 13:37:20+00:00,001A4999530,Operator Update,TEAM0025,KM0000655,SD0000218,IM0000188
2013-09-10 16:17:22+00:00,001A5653924,Operator Update,TEAM0074,KM0000655,SD0000218,IM0000188
2013-09-07 14:42:15+00:00,001A5002204,Reassignment,TEAM0075,KM0000655,SD0000218,IM0000188
2013-11-07 14:23:08+00:00,001A5022127,Update,TEAM0077,KM0000655,SD0000218,IM0000188
2013-10-10 17:57:06+00:00,001A5664682,Communication with customer,TEAM0074,KM0000655,SD0000218,IM0000188
2013-10-07 13:16:53+00:00,001A5009037,Operator Update,TEAM0076,KM0000655,SD0000218,IM0000188
2013-10-07 05:15:40+00:00,001A5002475,Status Change,TEAM0074,KM0000655,SD0000218,IM0000188
2013-08-07 13:58:09+00:00,001A4989224,Operator Update,TEAM0025,KM0000655,SD0000218,IM0000188
2013-07-25 10:49:35+00:00,001A5113663,Operator Update,TEAM0076,KM0000655,SD0000218,IM0000188
2013-11-07 14:50:08+00:00,001A5021502,Operator Update,TEAM0074,KM0000655,SD0000218,IM0000188
2013-04-09 14:38:34+00:00,001A5374531,Operator Update,TEAM0074,KM0000655,SD0000218,IM0000188
2013-10-07 08:37:12+00:00,001A5006937,Operator Update,TEAM0074,KM0000655,SD0000218,IM0000188
2013-06-09 17:15:12+00:00,001A5392313,Operator Update,TEAM0074,KM0000655,SD0000218,IM0000188
2013-08-07 13:49:41+00:00,001A4990448,Open,TEAM0008,KM0000655,SD0000218,IM0000188
2013-07-25 10:49:35+00:00,001A5113661,Reassignment,TEAM0076,KM0000655,SD0000218,IM0000188
2013-10-07 05:09:17+00:00,001A5002472,Operator Update,TEAM0074,KM0000655,SD0000218,IM0000188
2013-11-07 14:23:08+00:00,001A5022126,Assignment,TEAM0077,KM0000655,SD0000218,IM0000188
2013-07-25 10:49:35+00:00,001A5113662,Assignment,TEAM0076,KM0000655,SD0000218,IM0000188
2013-11-10 09:58:44+00:00,001A5667782,Operator Update,TEAM0074,KM0000655,SD0000218,IM0000188
2013-11-10 09:56:37+00:00,001A5667770,Communication with customer,TEAM0074,KM0000655,SD0000218,IM0000188
2013-10-07 05:15:40+00:00,001A5002476,Communication with customer,TEAM0074,KM0000655,SD0000218,IM0000188
2013-10-07 08:38:58+00:00,001A5003490,Reassignment,TEAM0025,KM0000655,SD0000218,IM0000188
2013-10-07 13:16:53+00:00,001A5009035,Reassignment,TEAM0076,KM0000655,SD0000218,IM0000188
2013-07-25 13:27:11+00:00,001A5113971,Operator Update,TEAM0075,KM0000655,SD0000218,IM0000188
2013-10-07 05:09:17+00:00,001A5002471,Assignment,TEAM0074,KM0000655,SD0000218,IM0000188
2013-11-07 14:23:08+00:00,001A5022125,Reassignment,TEAM0077,KM0000655,SD0000218,IM0000188
2013-10-09 06:55:50+00:00,001A5437202,Operator Update,TEAM0074,KM0000655,SD0000218,IM0000188
2013-04-10 14:39:03+00:00,001A5626077,Communication with customer,TEAM0074,KM0000655,SD0000218,IM0000188
2013-10-07 09:56:26+00:00,001A5003644,Assignment,TEAM0076,KM0000655,SD0000218,IM0000188
2013-11-07 14:50:08+00:00,001A5021501,Reassignment,TEAM0074,KM0000655,SD0000218,IM0000188
2013-11-07 15:54:54+00:00,001A5021572,Assignment,TEAM0025,KM0000655,SD0000218,IM0000188
2013-07-25 13:27:11+00:00,001A5113970,Reassignment,TEAM0075,KM0000655,SD0000218,IM0000188
2013-10-15 09:27:06+00:00,001A5687468,Closed,TEAM0074,KM0000655,SD0000218,IM0000188
2013-10-15 09:27:06+00:00,001A5687469,Caused By CI,TEAM0074,KM0000655,SD0000218,IM0000188
2013-09-07 13:37:20+00:00,001A4999528,Reassignment,TEAM0025,KM0000655,SD0000218,IM0000188
2013-10-07 08:37:12+00:00,001A5006936,Assignment,TEAM0074,KM0000655,SD0000218,IM0000188
2013-10-07 08:37:12+00:00,001A5006935,Reassignment,TEAM0074,KM0000655,SD0000218,IM0000188
2013-09-07 13:37:20+00:00,001A4999529,Assignment,TEAM0025,KM0000655,SD0000218,IM0000188
2013-08-16 10:54:29+00:00,001A5241920,Operator Update,TEAM0074,KM0000655,SD0000218,IM0000188
2013-07-16 07:37:39+00:00,001A5047384,Reassignment,TEAM0025,KM0000655,SD0000218,IM0000188
2013-11-07 14:09:55+00:00,001A5020852,Operator Update,TEAM0075,KM0000655,SD0000218,IM0000188
2013-07-29 06:20:57+00:00,001A5124985,Assignment,TEAM0075,KM0000655,SD0000218,IM0000188
2013-07-16 07:37:39+00:00,001A5047385,Assignment,TEAM0025,KM0000655,SD0000218,IM0000188
2013-11-07 07:40:37+00:00,001A5013063,Assignment,TEAM0077,KM0000655,SD0000218,IM0000188
2013-11-07 06:59:46+00:00,001A5012942,Operator Update,TEAM0077,KM0000655,SD0000218,IM0000188
2013-09-07 13:37:20+00:00,001A4999531,Description Update,TEAM0025,KM0000655,SD0000218,IM0000188
2013-08-15 12:04:11+00:00,001A5235579,Operator Update,TEAM0074,KM0000655,SD0000218,IM0000188
2013-08-22 13:49:31+00:00,001A5276037,Update,TEAM0078,KM0000891,SD0000220,IM0000190
2013-08-22 15:05:44+00:00,001A5277867,Operator Update,TEAM0048,KM0000891,SD0000220,IM0000190
2013-08-22 14:26:14+00:00,001A5277748,Assignment,TEAM0048,KM0000891,SD0000220,IM0000190
2013-08-22 13:49:47+00:00,001A5276041,Reassignment,TEAM0078,KM0000891,SD0000220,IM0000190
2013-08-22 13:49:47+00:00,001A5276042,Assignment,TEAM0078,KM0000891,SD0000220,IM0000190
2013-09-07 13:08:26+00:00,001A4997947,Update,TEAM0078,KM0000891,SD0000220,IM0000190
2013-09-07 10:04:06+00:00,001A4998134,Open,TEAM0010,KM0000891,SD0000220,IM0000190
2013-09-07 11:46:44+00:00,001A5000537,Reassignment,TEAM0048,KM0000891,SD0000220,IM0000190
2013-09-07 10:05:57+00:00,001A4998142,Operator Update,TEAM0010,KM0000891,SD0000220,IM0000190
2013-08-16 11:34:58+00:00,001A5244665,Operator Update,TEAM0048,KM0000891,SD0000220,IM0000190
2013-12-09 12:09:56+00:00,001A5455133,Update,TEAM0078,KM0000891,SD0000220,IM0000190
2013-09-07 10:57:50+00:00,001A4996408,Reassignment,TEAM0078,KM0000891,SD0000220,IM0000190
2013-09-07 10:57:50+00:00,001A4996410,Status Change,TEAM0078,KM0000891,SD0000220,IM0000190
2013-09-24 14:09:12+00:00,001A5540728,Operator Update,TEAM0078,KM0000891,SD0000220,IM0000190
2013-08-21 07:51:26+00:00,001A5267744,Incident reproduction,TEAM0078,KM0000891,SD0000220,IM0000190
2013-08-21 07:36:32+00:00,001A5266136,Assignment,TEAM0078,KM0000891,SD0000220,IM0000190
2013-11-07 04:16:02+00:00,001A5014107,Update,TEAM0078,KM0000891,SD0000220,IM0000190
2013-09-07 10:57:50+00:00,001A4996409,Assignment,TEAM0078,KM0000891,SD0000220,IM0000190
2013-07-31 12:09:43+00:00,001A5149092,Operator Update,TEAM0078,KM0000891,SD0000220,IM0000190
2013-08-16 13:49:30+00:00,001A5243400,Assignment,TEAM0078,KM0000891,SD0000220,IM0000190
2013-09-07 12:10:52+00:00,001A5000620,Assignment,TEAM0078,KM0000891,SD0000220,IM0000190
2013-08-27 09:49:08+00:00,001A5327175,Assignment,TEAM0078,KM0000891,SD0000220,IM0000190
2013-08-27 09:33:25+00:00,001A5327882,Operator Update,TEAM0048,KM0000891,SD0000220,IM0000190
2013-08-16 09:42:34+00:00,001A5241795,Operator Update,TEAM0048,KM0000891,SD0000220,IM0000190
